  r/a  gpsi_sqrt  q  m=0cos  m=0sin  m=1cos  m=1sin  m=2cos  m=2sin  m=3cos  m=3sin  m=4cos  m=4sin  m=5cos  m=5sin  m=6cos  m=6sin  m=7cos  m=7sin  m=8cos  m=8sin  m=9cos  m=9sin  m=10cos  m=10sin  m=11cos  m=11sin  m=12cos  m=12sin  m=13cos  m=13sin  m=14cos  m=14sin  m=15cos  m=15sin  m=16cos  m=16sin  m=17cos  m=17sin  m=18cos  m=18sin  m=19cos  m=19sin  m=20cos  m=20sin  m=21cos  m=21sin  m=22cos  m=22sin  m=23cos  m=23sin  m=24cos  m=24sin  m=25cos  m=25sin  m=26cos  m=26sin  m=27cos  m=27sin  m=28cos  m=28sin  m=29cos  m=29sin  m=30cos  m=30sin  m=31cos  m=31sin  m=32cos  m=32sin  m=33cos  m=33sin  m=34cos  m=34sin  m=35cos  m=35sin  m=36cos  m=36sin  m=37cos  m=37sin  m=38cos  m=38sin  m=39cos  m=39sin  m=40cos  m=40sin  m=41cos  m=41sin  m=42cos  m=42sin  m=43cos  m=43sin  m=44cos  m=44sin  m=45cos  m=45sin  m=46cos  m=46sin  m=47cos  m=47sin  m=48cos  m=48sin  m=49cos  m=49sin  m=50cos  m=50sin  m=51cos  m=51sin  m=52cos  m=52sin  m=53cos  m=53sin  m=54cos  m=54sin  m=55cos  m=55sin  m=56cos  m=56sin  m=57cos  m=57sin  m=58cos  m=58sin  m=59cos  m=59sin  m=60cos  m=60sin  m=61cos  m=61sin  m=62cos  m=62sin  m=63cos  m=63sin  m=64cos  m=64sin
   1.83384E-01   2.39833E-01   1.06774E+00  -1.29088E-07   3.18790E-07   1.83820E-06  -4.31706E-07  -6.24595E-07  -9.65952E-07  -3.85598E-06   4.61656E-06   7.42371E-05   5.25033E-05   6.19616E-05   4.47916E-05   5.30648E-07   1.24512E-05  -3.05375E-06   3.46719E-06   9.73159E-08   3.57834E-07  -4.13532E-06  -4.49542E-07  -2.95137E-06  -1.36719E-06  -1.24119E-06  -7.06029E-07  -1.00032E-07   3.17644E-07   1.33556E-07   4.82048E-07   5.84539E-07   1.71664E-07   3.52708E-07   5.20518E-07  -2.17346E-07   1.49839E-07   8.27034E-07  -9.20988E-07  -4.51124E-07  -6.31551E-07   4.79391E-09  -2.35969E-08   1.28090E-07   4.61913E-07  -6.31969E-09   2.40721E-07   1.11977E-07   9.74721E-08   2.54012E-07   2.55354E-07   1.57732E-07   9.94304E-08   5.56054E-08   7.31079E-08   1.25054E-07   1.56408E-08   1.20190E-07   2.52326E-08  -5.12089E-08   3.58452E-08  -4.60736E-08   9.17252E-08   2.64792E-07   2.43797E-07   5.89625E-08   2.01893E-07  -1.52945E-07  -1.55872E-08  -1.92641E-07  -9.92847E-08  -8.91589E-08  -6.36918E-08  -1.59434E-07  -6.93436E-08  -1.09028E-07  -7.07850E-08   2.39178E-08  -1.17464E-07  -1.65851E-07  -2.48344E-07  -1.10326E-07  -2.33282E-07   5.13334E-08  -8.00975E-08   2.05482E-07   2.64619E-08   1.32111E-07   1.28153E-07   1.04125E-07   1.65165E-07   9.84847E-08   8.10970E-08  -4.22673E-08   4.76729E-08   1.39373E-07   1.16574E-07   7.01690E-08   1.14564E-07  -1.87852E-08   8.90786E-08   2.41019E-08   7.26097E-08  -1.57897E-07  -1.03920E-07  -2.01984E-07  -1.94643E-07  -7.68578E-08  -1.53403E-07  -1.10440E-07  -1.48027E-07   1.06784E-07   1.15896E-08   2.20739E-07   1.92634E-07   9.76806E-08   1.37157E-07   4.34737E-08   1.10710E-07  -1.48974E-07  -1.02314E-08  -1.47978E-07  -2.10521E-07  -5.55303E-08  -1.44713E-07   2.17530E-08  -1.56769E-07   1.12713E-07   6.25921E-08   2.33382E-07   1.37341E-07   9.54219E-08   1.67280E-07
   1.87920E-01   2.45644E-01   1.07113E+00  -5.99611E-08   3.74473E-07   2.18445E-06  -1.66410E-06  -9.91442E-07  -1.53060E-06  -2.02172E-06   4.60158E-06   6.88782E-05   6.29438E-05   7.13640E-05   3.88748E-05   5.42038E-06   1.05000E-05  -1.34420E-06   4.33661E-06  -3.55970E-07   5.66644E-07  -4.63643E-06  -1.30800E-07  -3.78493E-06  -8.56971E-07  -1.29052E-06  -5.42116E-07  -1.26846E-07   3.87445E-07   6.14836E-07   7.14743E-07   9.25434E-07   4.62107E-07   6.01082E-07   6.41007E-07  -3.41708E-07   3.80927E-07   1.06432E-06  -6.50343E-07  -1.93517E-07  -3.88814E-07   6.91036E-08   1.45946E-07   5.49416E-08   6.67457E-07   7.17500E-08   4.96959E-07   3.93554E-07   2.73244E-07   1.71805E-07   3.71798E-07   4.60332E-09   7.45425E-08  -6.82087E-08   5.85755E-08   1.51737E-07   1.19646E-08  -6.10527E-08   7.54227E-08  -9.78795E-08  -4.22427E-08  -1.74197E-07  -7.11489E-08  -9.53335E-08  -3.74031E-09  -1.28924E-07   3.42316E-08  -6.64048E-08  -3.45970E-08   2.89083E-08  -1.75402E-07  -2.72278E-07  -1.45285E-07  -1.66226E-07  -1.50299E-07  -1.62241E-09  -6.81390E-08   1.61136E-07  -2.26567E-08   1.81972E-07   5.33061E-08   1.99869E-07   4.51387E-08   1.77595E-07  -1.92961E-08  -1.08257E-07   1.30980E-07   1.71256E-07   1.20397E-07   1.34268E-07   1.53587E-07  -5.30578E-08   9.82826E-08  -2.50290E-08  -2.11632E-08  -2.30962E-07  -7.39452E-08  -2.61369E-07  -1.80776E-07  -1.76345E-07  -8.07304E-08   4.71202E-08  -8.85625E-08   1.22327E-07  -5.20029E-08   4.65436E-08   4.61241E-08   1.49582E-07  -3.13375E-08  -2.04038E-08   4.71176E-08  -1.73997E-09   1.05709E-07   1.04035E-07  -6.71932E-09  -5.44672E-09   9.79182E-08   3.53337E-08   5.61057E-08   2.52714E-08  -8.43578E-08  -1.31581E-07   1.34316E-08  -1.08244E-08  -6.97124E-08  -3.92391E-08  -8.06902E-08  -1.13308E-07   1.05032E-07   1.82868E-07   1.66850E-08   1.48915E-07   9.16242E-08
   1.92460E-01   2.51321E-01   1.07457E+00   2.28347E-07   2.31902E-07   2.04439E-06  -2.61068E-06  -1.48393E-06  -2.06404E-06  -1.50112E-06   4.82826E-06   6.31079E-05   7.18802E-05   7.66451E-05   3.23641E-05   9.54060E-06   6.87974E-06  -4.85088E-07   4.39979E-06  -7.32706E-07   3.91733E-07  -4.89314E-06   7.38039E-07  -3.75306E-06  -4.50423E-07  -2.11683E-06  -1.64723E-07  -4.55701E-07   3.06914E-07   6.57940E-07   8.98893E-07   1.34728E-06   3.60475E-07   5.83204E-08   7.33056E-07  -6.83482E-07   3.62063E-07   6.60721E-07  -4.30827E-07   3.11875E-08  -5.16290E-07  -4.21309E-07   2.70505E-07  -1.00198E-07   5.38381E-07  -4.18179E-07   5.33636E-07   2.03104E-07   1.78700E-07  -1.95229E-07   3.98867E-07  -1.00500E-07  -4.68366E-08  -2.15583E-07  -2.32000E-07  -3.21272E-07  -5.31024E-08  -1.83765E-07  -3.38916E-08  -1.43351E-07  -1.20369E-07   3.65950E-08  -3.63961E-07  -3.09927E-07   7.09659E-09  -8.49656E-09  -1.28884E-07  -2.71229E-08  -3.81057E-08   2.32166E-07  -1.26047E-07   1.49112E-07  -2.73870E-08   1.69612E-07  -7.15979E-08   1.50627E-07  -8.50323E-08  -3.11788E-09   1.89970E-07   2.70097E-07   5.08887E-08   1.56966E-07   9.26938E-08   1.32227E-07   8.70178E-08  -1.64493E-08   1.51976E-09  -1.57972E-07  -2.76751E-08  -1.87712E-07   3.36625E-08  -1.89105E-07   9.31847E-08   1.27108E-07  -9.25745E-08   2.71231E-08  -9.36691E-08  -1.45810E-07   1.86954E-08   1.11057E-07  -1.78717E-07  -1.00010E-07   5.51453E-08   1.64203E-07   1.20088E-07   2.84353E-07   1.36018E-08   1.09981E-07   1.23990E-07   8.99451E-08   1.15710E-08  -2.01092E-07  -9.41937E-09  -2.98266E-07  -4.98964E-08  -2.57655E-07  -2.66095E-08  -1.81007E-07  -2.53192E-08   1.74912E-08  -1.68054E-08   1.80664E-07  -3.64812E-08   1.09700E-07   4.83697E-08   1.44341E-07   4.91656E-08   4.89657E-08  -1.34034E-08  -1.44450E-07   3.90663E-08  -2.41063E-08  -2.81319E-08
   1.97004E-01   2.56909E-01   1.07810E+00   1.90073E-07  -2.29488E-07   9.19288E-07  -2.75792E-06  -1.97895E-06  -1.96731E-06  -1.15266E-06   4.57569E-06   5.69553E-05   7.85566E-05   7.67110E-05   2.74035E-05   1.23517E-05   3.06031E-06   4.80898E-07   3.36883E-06  -1.00734E-06  -5.79991E-07  -5.28119E-06   1.93350E-06  -3.58358E-06   4.25534E-07  -2.34839E-06   7.91908E-08  -6.43680E-07  -2.78451E-07   3.13098E-07   9.10945E-07   1.04481E-06   7.98672E-07   2.84931E-08   6.56857E-07  -6.60636E-07   2.86536E-08   3.39792E-07  -5.93729E-07  -3.85059E-07  -3.98883E-08  -3.01711E-07   2.58735E-07   9.71943E-08   3.86776E-07  -2.57880E-07   1.67108E-07  -2.69643E-07   4.50263E-07  -8.07524E-08   2.82588E-07   5.50708E-08  -5.31879E-08   2.65864E-07  -4.26543E-07  -2.18670E-07  -5.26562E-08   7.14306E-08  -2.20033E-07   2.27459E-08  -1.28427E-07   1.98519E-07  -9.09472E-08   2.53803E-07  -1.80988E-07   1.42884E-07  -1.77420E-07   1.03224E-07  -1.46423E-07  -1.24900E-07   3.48588E-07   3.16561E-07  -9.07090E-08   1.26717E-07  -3.65397E-08   6.29678E-08  -1.98002E-08  -1.85556E-07   1.41206E-07  -2.00158E-07   1.36204E-07  -1.07135E-07   8.52318E-08  -1.82565E-07   2.45338E-07   7.61312E-08  -2.38779E-07  -1.89092E-07  -1.49823E-08  -1.37016E-07   2.03171E-08  -8.20860E-08  -4.32718E-08  -4.50245E-08   8.66986E-08   1.81659E-07  -6.53071E-08   1.34240E-07  -4.87698E-08   1.54796E-07  -7.65075E-08   9.86168E-08  -4.05111E-08  -1.86018E-08   6.17621E-08  -5.18963E-08   1.38059E-08  -1.20169E-07   1.58848E-07   2.44006E-08  -1.41217E-08   1.00371E-07  -1.65050E-07  -1.28349E-07   9.78762E-08   6.37697E-08  -1.55942E-07  -1.09144E-07   4.68489E-09  -1.08360E-07   2.09716E-07   2.05891E-07  -1.00999E-07   1.09536E-07   5.89949E-08   1.19821E-07   1.23977E-08   2.58542E-08  -7.96868E-08  -1.75304E-07   7.97081E-08  -1.41002E-07   2.92911E-08
   2.01552E-01   2.62750E-01   1.08176E+00   4.63847E-08  -5.18319E-07   6.37560E-08  -2.83038E-06  -2.15051E-06  -1.19800E-06  -7.80266E-07   4.10315E-06   5.06984E-05   8.34047E-05   7.29289E-05   2.51835E-05   1.40906E-05  -3.73167E-07   1.51015E-06   1.63929E-06  -1.29703E-06  -1.51345E-06  -4.79275E-06   2.83567E-06  -3.00477E-06   1.35448E-06  -1.97798E-06   6.65849E-08  -9.29753E-07  -4.31195E-07   4.82670E-07   4.56321E-07   7.48325E-07   1.11092E-06   1.68086E-07   2.50577E-07  -7.48353E-07   2.20109E-07   5.69532E-07  -8.63008E-07  -3.14941E-07   1.30395E-08  -1.30192E-07  -2.85550E-08   8.65166E-08   6.27502E-07   5.56632E-08   1.47147E-07  -1.51852E-08   3.95526E-08  -3.52573E-08   3.67442E-08   8.97300E-09   9.36485E-08   3.01365E-07  -4.47067E-08   1.97791E-07  -4.34226E-07   1.36482E-07  -2.41940E-07   7.75481E-08  -1.84084E-07  -9.47276E-08   2.09739E-07   2.09379E-07  -1.72000E-07   1.97301E-08   5.01363E-08   2.47785E-08  -3.67425E-08  -1.59915E-07  -2.36551E-09  -1.45939E-07   2.01681E-07  -6.03373E-08   2.19684E-07  -8.22881E-08   2.47415E-07   9.49990E-08  -3.22489E-07  -1.94957E-07   9.97837E-08  -1.32109E-07   1.06308E-07  -1.19464E-07   1.44822E-09  -2.44944E-09   5.89891E-08   2.07091E-07  -1.76954E-07   9.07135E-08  -1.39693E-07   1.99358E-07  -3.34147E-07  -7.26274E-08   1.78146E-07   1.77835E-08   9.84846E-08   1.33769E-07  -1.05549E-07  -3.21083E-08   1.75171E-07   1.54352E-07  -1.83767E-07  -7.62743E-08   4.69423E-08  -2.16626E-07   2.09439E-07  -1.20150E-07   1.70653E-08  -2.01438E-07   1.63383E-07   2.04167E-09   6.37923E-08   1.12180E-07  -1.51735E-07   8.51075E-08  -2.53871E-08   1.27230E-07  -9.84431E-08   9.20823E-09  -8.14537E-08  -1.08507E-07   6.36447E-08  -8.46266E-08   7.37916E-08  -1.45726E-07   1.27865E-07  -8.58572E-09   1.10810E-08   8.42843E-08  -5.44651E-08   1.05357E-07  -2.47025E-08
   2.06103E-01   2.68464E-01   1.08547E+00   9.42161E-08  -9.06817E-07  -4.11192E-07  -2.96775E-06  -1.77189E-06  -5.60032E-07  -8.33955E-07   4.21417E-06   4.45918E-05   8.62987E-05   6.61550E-05   2.71038E-05   1.51337E-05  -3.68228E-06   2.05597E-06   2.50044E-07  -1.54972E-06  -2.30088E-06  -3.50489E-06   3.19558E-06  -1.88934E-06   1.41382E-06  -1.46421E-06   3.29234E-07  -1.16696E-06  -3.83854E-07   7.52069E-07   8.38568E-08   8.07156E-07   5.71818E-07   8.89863E-08   2.76834E-07  -7.25962E-07   4.75729E-07   7.49240E-07  -7.05453E-07   1.21583E-07  -5.65772E-07  -1.59881E-07   1.63671E-07   1.01932E-07   5.93769E-07  -1.12648E-07   7.09923E-07   1.78508E-07  -4.14894E-07  -2.06018E-07   3.50587E-07   3.88789E-08  -7.66639E-09   9.26317E-08   3.30863E-07   1.97805E-07  -2.57810E-07   4.14083E-09   1.26503E-07   5.19562E-08  -1.71399E-07  -1.76154E-07  -1.08723E-08  -5.53897E-08   2.84900E-07  -6.90634E-08   2.33971E-07  -1.01095E-07   2.26512E-07  -2.49060E-08  -2.83695E-07  -1.68107E-07   2.93714E-07  -7.32057E-08   5.43856E-08  -1.20177E-07   1.20471E-07   2.78101E-08   5.02974E-08   5.48128E-08  -1.65939E-07  -1.18134E-09  -1.86088E-07   3.60455E-08  -2.63104E-07  -5.53885E-08   2.11144E-07   4.04338E-08   4.89141E-08   8.53808E-08  -1.53216E-07   7.91335E-08   1.51296E-07   7.01943E-08  -2.44713E-07  -1.15501E-07   1.14441E-07  -4.97967E-08   2.32393E-07  -1.59833E-07   2.68385E-07  -5.69833E-08   1.41753E-07   7.99224E-08  -1.55591E-07  -8.24243E-08   7.95944E-08   4.02163E-08  -3.02917E-07  -2.99739E-08   1.79694E-08  -1.41185E-08   1.52391E-07   7.68589E-08  -1.72111E-07   4.15881E-08   4.48569E-08   7.19760E-08  -1.35831E-07   2.80366E-08  -1.76652E-07  -1.03776E-07   1.79762E-07  -3.35237E-08  -1.00503E-09  -1.00224E-07   1.12587E-07  -1.12079E-07   2.96832E-07   6.78410E-08  -1.60863E-07   7.25203E-08  -2.45321E-08
   2.10658E-01   2.74059E-01   1.08925E+00   1.26626E-07  -1.05512E-06  -1.18583E-06  -1.80941E-06  -1.11363E-06  -9.45384E-08  -1.56950E-06   5.27528E-06   3.85874E-05   8.75415E-05   5.71093E-05   3.55427E-05   1.53923E-05  -6.32616E-06   1.83339E-06  -8.66342E-08  -1.90798E-06  -2.97864E-06  -2.31098E-06   4.08549E-06  -7.78971E-07   1.30381E-06  -1.10828E-06   9.93748E-07  -1.35496E-06  -3.80133E-07   6.49010E-07   5.76752E-07   7.50417E-07   5.46448E-07  -2.25247E-07   5.38816E-07  -7.64359E-07   5.07422E-07   6.62215E-07  -1.88169E-07   2.97915E-07  -8.71083E-08  -2.80085E-07   3.22451E-07   4.97821E-08   4.39166E-07  -2.96900E-07   8.03354E-07   6.12712E-08   3.13289E-07  -3.72114E-07   3.61140E-07  -2.31394E-08   1.74376E-08   1.63854E-07  -1.46109E-07   1.14562E-07   4.22291E-07  -3.79325E-08   4.43725E-08  -2.74184E-09  -1.01583E-07  -1.59585E-08  -4.80846E-07  -1.17908E-07   1.63870E-07  -7.66703E-08  -4.15881E-10  -1.08187E-07  -2.86309E-08   4.73434E-08  -5.72429E-08  -5.84086E-08  -3.55213E-07  -1.62760E-08  -2.08427E-07   7.40689E-10  -3.49346E-07   2.07040E-08   2.58247E-07   4.35643E-08  -2.46219E-07   4.78652E-08  -1.71412E-07   9.41635E-08  -6.34417E-08  -2.88479E-08  -8.17254E-08   3.12436E-09   2.42431E-07   2.24246E-08   1.31223E-07  -2.00346E-08   3.11173E-07  -9.81037E-09  -1.43073E-08  -6.08857E-09   3.27249E-08  -3.37090E-08   1.28397E-07  -3.81877E-08  -1.35478E-07  -6.61689E-09   2.51234E-07   9.20212E-09   1.28479E-07  -4.44046E-08  -2.37489E-07  -6.85702E-09   1.82691E-08   2.57975E-08  -2.71383E-07  -2.55675E-08  -3.29169E-08   8.24699E-09   2.08307E-07   1.19921E-08   1.59870E-07  -3.52599E-08   2.26740E-07   1.21174E-08  -5.97152E-08   1.32324E-09  -1.38708E-08   1.91543E-09  -7.15740E-08   5.98072E-09  -3.43261E-08  -3.68073E-08   2.27687E-08  -3.64209E-08  -1.50514E-08   1.34072E-08  -2.59585E-08
   2.15217E-01   2.79744E-01   1.09314E+00   7.40960E-08  -7.60281E-07  -1.92868E-06  -2.35308E-07  -2.28997E-07   3.43514E-07  -2.32136E-06   5.62940E-06   3.27676E-05   8.75425E-05   4.78846E-05   4.99992E-05   1.48878E-05  -7.81741E-06   1.53386E-06  -7.20684E-07  -2.16138E-06  -3.43168E-06  -1.15402E-06   4.54263E-06   1.62690E-07   1.49999E-06  -6.44709E-07   8.39524E-07  -1.27535E-06  -5.27576E-07   4.33593E-07   7.75302E-07   6.54498E-07   9.79441E-07  -5.75576E-07   2.28060E-07  -7.18730E-07   5.22508E-07   5.75356E-07  -2.98978E-07   4.18000E-07   3.23500E-07  -3.94010E-07   2.94420E-08   9.76541E-08   4.51041E-07  -3.88381E-07   4.57345E-07  -5.47132E-08   2.70513E-07  -4.90266E-07   5.87226E-08  -3.95158E-08   1.59273E-07   2.40260E-07  -2.04100E-07  -2.10982E-08  -1.44833E-07   2.32459E-08  -1.65094E-07   2.18631E-08  -1.96993E-07   6.66556E-08  -1.19713E-07  -2.15202E-07  -4.09380E-07   4.27125E-08  -1.68177E-07  -4.23441E-08  -1.77685E-07   1.64742E-08   1.41680E-07  -7.74810E-09  -1.80521E-07   4.93513E-08  -4.31244E-08   7.19043E-08  -4.09143E-09  -1.25781E-07  -1.25689E-07   1.61197E-07   2.69948E-07   8.06097E-08   1.90411E-07   6.89342E-08   2.72049E-07  -6.09640E-08  -1.47106E-07   3.29366E-08   7.79052E-08   4.02723E-08   2.13808E-07  -1.33346E-07  -1.72737E-08   7.88535E-08   2.42395E-07  -9.21322E-08  -9.28216E-08  -1.35738E-07  -1.76528E-07  -6.15362E-08  -1.98006E-07  -4.77550E-08  -8.16005E-08   5.24085E-09   4.09125E-08   3.64275E-08  -5.29686E-08   4.59634E-08   1.16548E-07   7.15711E-10  -5.69785E-08   6.10709E-08  -9.12793E-08   3.33324E-08   2.15380E-07  -3.83751E-08  -3.54093E-08   4.37700E-08   9.63407E-08   6.47065E-08   3.30856E-07  -9.97551E-08  -1.88992E-07   3.34623E-08   3.10911E-08  -1.86135E-08  -1.03192E-07  -1.06721E-07  -2.99230E-07   4.02734E-08   1.54224E-07   2.56086E-08   7.22319E-08
   2.19780E-01   2.85484E-01   1.09713E+00  -1.33685E-07  -4.25479E-07  -2.65831E-06   4.43195E-07   7.74910E-07   5.28707E-07  -2.97473E-06   5.79935E-06   2.69591E-05   8.67609E-05   4.03605E-05   6.88612E-05   1.35605E-05  -8.61303E-06   1.29251E-06  -1.07450E-06  -2.39331E-06  -3.35593E-06  -5.44390E-07   3.62580E-06   8.26362E-07   1.33607E-06  -1.61880E-07   3.76604E-07  -1.08168E-06  -5.53595E-07  -1.65345E-08   4.89287E-07   5.39013E-07   9.54385E-07  -7.33366E-07  -2.17173E-08  -6.96785E-07   6.74774E-07   4.11225E-07  -6.52551E-07   1.83346E-07   1.09786E-07  -3.02097E-07  -1.50864E-07  -1.83119E-08   4.52299E-07  -4.20532E-07   3.68358E-07  -4.48470E-07  -1.90460E-07  -3.31976E-07  -1.13609E-08  -2.09567E-07   4.15941E-08   4.29206E-07  -1.15210E-08  -1.17983E-07  -4.14520E-07   3.05034E-07  -9.16804E-08  -6.31788E-08  -3.32626E-07   1.16065E-07  -8.62415E-08  -2.83486E-09  -1.62855E-07   1.49350E-07   2.54572E-08  -4.46706E-08  -1.17565E-07  -1.21067E-07  -1.06585E-07   2.76982E-07   1.39419E-07   9.75960E-08   1.49882E-07   3.97242E-08   7.87547E-08  -6.18975E-08  -7.53012E-08   8.02514E-08   1.40267E-07   9.17924E-09   1.05006E-07  -1.23353E-07   3.16297E-08   1.91031E-07   1.94345E-07  -2.28282E-07  -1.26418E-07  -2.16181E-07  -1.47605E-07  -1.31596E-07  -1.40656E-07  -7.01600E-09   2.22192E-08   3.98823E-08   7.02105E-08  -8.38744E-08  -8.10390E-08   2.21571E-07   1.21177E-07  -1.91756E-07  -1.71434E-07   2.67032E-08  -5.06953E-08   2.49726E-07   2.18598E-07   4.70159E-08   9.43199E-08   1.73045E-07   2.10497E-07   8.69640E-08   1.03314E-07  -1.05728E-07  -7.18708E-08  -1.10348E-07  -3.53278E-08  -1.14738E-07  -1.16614E-07  -3.70624E-08  -3.57976E-09  -4.08727E-08   6.86898E-08   2.68803E-08   3.89278E-08  -1.63040E-08   4.72156E-09  -1.43334E-08   8.09872E-09   3.18967E-08  -4.05389E-08   2.69221E-08  -6.89112E-09
   2.24346E-01   2.91111E-01   1.10116E+00  -9.02195E-07  -4.19614E-07  -2.66244E-06   8.75696E-07   1.22885E-06   1.73758E-07  -2.50559E-06   6.40921E-06   2.08714E-05   8.52776E-05   3.74023E-05   9.14138E-05   1.08478E-05  -9.06156E-06   2.21898E-06  -6.72408E-07  -2.83639E-06  -3.08326E-06   1.53388E-07   2.23285E-06   8.42459E-07   7.42569E-07   1.03115E-06   2.77443E-07  -1.06807E-06  -6.95330E-07  -1.67955E-08   4.95340E-07   2.22342E-07   7.16600E-07  -2.98621E-07   8.17207E-08  -9.08430E-07   7.34931E-07   7.35007E-07  -6.61446E-07   7.92348E-08  -8.78173E-08   5.56848E-08  -1.61604E-07  -1.53674E-07   3.72406E-07  -1.06978E-07   4.84324E-07  -4.98747E-08  -1.91886E-07  -1.84277E-07  -1.83368E-10  -2.54293E-07  -5.68894E-09   4.15338E-07   7.63525E-08   7.42082E-07  -6.86425E-08   2.44573E-07   1.15810E-08   3.74799E-08  -3.00088E-07  -1.63975E-07  -1.74418E-07   6.24303E-07   9.13173E-08   2.93156E-08   9.89898E-08   2.21952E-08  -3.10038E-08  -1.86220E-07  -8.43025E-08   1.51336E-07   9.80457E-08  -2.13796E-08   9.18044E-08  -1.25125E-07   5.97847E-08   1.58612E-07   4.61373E-08  -3.46839E-07  -5.15237E-08  -1.11335E-07  -4.40577E-08  -2.39930E-07  -2.13273E-08   6.98046E-08   9.39306E-09  -1.35595E-07  -4.30322E-08  -4.88064E-08  -4.20085E-08   1.26501E-07  -1.79167E-08  -3.17141E-07  -8.62996E-08   9.88876E-08   3.68547E-08   2.54504E-07   1.14915E-07   6.17822E-08   4.35719E-08   1.55436E-07   5.98626E-08   3.14526E-09  -2.81282E-09  -1.27701E-08  -2.56991E-08  -2.30378E-07  -1.17093E-08   5.17661E-08   6.19501E-08   1.82459E-07   1.02985E-07  -3.40980E-07  -3.09203E-08   4.98263E-08  -5.02426E-09  -2.08335E-07  -6.54793E-08  -1.25822E-07  -1.13170E-07   2.57933E-07   9.47530E-08   6.31921E-08   6.73652E-08   2.27264E-07   2.84157E-08   2.30971E-07   1.82067E-07  -6.14577E-08  -3.33011E-08  -7.61049E-09  -1.13933E-08
   2.28917E-01   2.96631E-01   1.10530E+00  -5.31656E-07  -2.04417E-07  -1.75845E-06   1.24089E-06   9.65229E-07  -5.30226E-07  -2.40893E-06   6.75595E-06   1.58934E-05   8.38235E-05   4.12735E-05   1.16244E-04   6.83000E-06  -8.70626E-06   2.50708E-06  -3.75540E-07  -2.51947E-06  -2.40707E-06   1.26924E-06   8.40689E-07   1.01586E-06   4.07017E-07   9.86455E-07   2.52980E-08  -8.00445E-07  -9.66501E-07   6.20256E-07   7.22968E-07   7.70669E-07   6.96229E-07  -6.98662E-07   8.84342E-08  -1.04948E-06   6.96307E-07   1.10452E-06  -5.84711E-07   7.11143E-07   8.01918E-09  -3.99967E-07  -1.82493E-07  -2.52814E-07   2.30059E-07  -2.21970E-07   5.40579E-07   5.38664E-07  -7.60951E-08  -5.36636E-07  -2.61893E-08  -2.12727E-07  -1.39515E-07   1.73233E-07   5.95878E-08   6.23592E-07  -2.66476E-08  -2.95515E-08   4.60833E-08   1.44705E-07  -2.51735E-07  -2.18383E-09  -1.39324E-07  -2.77520E-07   2.69379E-08  -2.11392E-07   3.24010E-08  -7.56368E-08   7.20544E-10   2.86437E-07  -1.39336E-07  -5.92048E-07   3.54165E-08  -2.48339E-07  -3.19756E-08  -9.22872E-08   5.54646E-08   1.68474E-07  -1.92868E-08  -1.01032E-07  -1.96241E-08  -6.54548E-08  -2.40100E-08   1.79646E-07  -8.05763E-08  -3.92493E-07   3.76893E-08   3.20444E-07  -4.49202E-08   3.71749E-07   4.08255E-08   3.22989E-07  -5.24626E-08   8.91407E-09  -1.34032E-09   4.97151E-08   1.71075E-08   2.08107E-07   3.24141E-09  -2.18099E-07   9.22755E-08   2.67233E-07   1.34112E-08  -4.81961E-08   5.94242E-08  -3.21699E-07   5.99284E-09   1.15969E-08   1.41374E-08  -2.61560E-07   4.20939E-08  -1.72976E-07  -2.18266E-08   1.91563E-07   5.57175E-08   9.11508E-08   3.55295E-10   8.93402E-08  -2.12409E-08   1.01515E-07   5.60440E-08   1.03774E-07  -2.12265E-08  -1.45678E-07   3.05557E-08  -6.08638E-08   1.28195E-08   2.96919E-07  -4.19817E-08  -1.68337E-07   5.74221E-08  -7.03203E-09   7.98863E-09
